2	8	17	23	40	42	25
10	21	34	37	45	49	43
7	13	23	25	40	41	48
4	24	27	35	38	48	44
11	25	33	35	44	49	43
11	13	25	34	41	45	4
5	8	22	23	27	37	11
2	4	14	16	18	19	25
2	9	32	33	35	49	4
4	7	12	16	22	24	41
12	15	21	23	40	48	8
6	14	16	29	38	46	5
8	22	29	32	33	35	2
16	17	37	39	41	45	14
9	19	38	40	45	47	13
7	9	21	40	44	45	42
4	10	15	18	26	41	16
2	10	14	19	28	33	48
5	14	39	42	46	49	17
15	17	25	29	30	35	14
3	4	9	14	23	48	26
3	6	11	15	20	37	31
9	10	15	18	21	37	20
1	13	24	29	43	49	8
14	16	24	41	42	48	34
6	8	10	22	30	43	23
9	13	18	20	24	36	5
3	4	5	8	33	38	14
2	8	9	11	21	39	37
3	15	17	35	44	46	23
9	15	21	27	35	40	5
15	16	17	28	33	44	36
1	11	23	25	27	30	43
10	16	31	36	38	47	22
12	21	28	37	40	43	38
6	7	8	29	35	45	12
7	22	26	27	42	47	28
1	3	21	24	31	46	30
9	17	22	35	38	43	15
2	5	15	20	38	39	35
14	23	25	31	33	38	5
1	2	7	16	27	30	18
15	17	18	19	34	44	10
1	3	4	24	28	36	6
9	20	24	26	43	47	45
5	10	11	12	32	33	39
5	7	20	24	37	49	32
5	7	20	25	36	46	24
1	3	23	35	41	46	18
2	17	20	41	42	44	4
3	9	10	28	34	40	46
23	29	31	38	40	42	44
3	5	26	37	39	45	7
6	25	29	34	39	44	22
10	20	23	31	33	45	38
10	13	24	29	31	32	7
6	30	35	37	41	43	22
4	11	14	25	30	36	32
3	4	6	17	30	34	36
9	12	15	17	42	49	34
8	13	27	35	45	49	9
17	21	27	37	48	49	11
2	18	22	27	44	45	49
15	28	34	40	41	43	5
4	10	20	23	27	45	48
3	8	10	19	31	33	40
2	7	17	31	39	43	40
7	11	13	15	20	44	9
4	6	17	28	35	46	18
5	13	15	22	45	47	27
3	24	25	33	40	48	2
20	21	34	42	44	45	35
10	17	24	28	31	46	15
7	8	10	20	30	31	3
9	18	41	42	48	49	10
8	16	21	39	44	45	11
2	12	30	32	37	40	39
8	10	11	21	24	44	12
4	10	14	19	36	41	48
13	24	25	29	43	45	42
6	16	18	30	37	39	7
20	29	33	35	38	43	1
18	30	38	43	46	47	36
1	20	25	27	37	46	7
2	3	7	14	41	42	40
20	25	28	31	37	41	16
11	19	30	33	38	41	24
13	20	27	28	47	49	15
10	28	32	37	43	46	45
1	10	24	28	39	45	43
13	20	26	27	31	39	12
15	21	22	28	38	45	43
7	15	25	38	44	47	10
4	27	33	38	41	46	14
3	24	28	40	43	48	15
7	11	12	13	35	41	18
19	28	30	32	37	45	44
13	23	28	31	34	38	8
5	9	37	43	46	48	14
23	34	43	44	47	49	45
24	33	35	40	43	49	16
2	25	27	28	31	47	20
16	23	33	36	48	49	37
4	7	12	20	40	49	14
1	7	11	17	27	47	34
3	9	25	32	35	45	23
3	11	12	19	21	29	9
22	25	35	40	45	46	38
6	15	40	41	42	44	4
3	16	26	40	41	49	14
2	7	35	36	42	45	30
8	12	20	27	32	43	17
13	16	17	23	27	37	3
9	11	32	36	38	40	26
15	22	25	26	42	43	9
2	18	35	42	45	47	43
3	6	12	14	25	28	36
13	24	28	34	45	49	21
2	7	11	16	47	48	20
6	12	14	17	30	49	16
11	16	18	33	34	35	28
7	26	31	38	46	47	12
3	8	16	23	34	44	41
24	25	26	30	34	39	3
9	13	19	22	33	34	20
2	7	15	24	37	45	13
1	8	37	39	44	45	21
3	12	16	20	28	31	37
2	5	16	36	41	43	25
3	16	18	21	28	47	5
10	14	18	27	31	48	1
17	29	36	39	46	49	30
6	15	22	23	41	43	37
4	16	18	25	36	40	11
2	15	33	36	42	49	13
2	15	25	27	38	46	33
3	11	15	21	23	33	32
1	12	17	22	29	44	35
1	15	21	22	38	39	19
4	6	7	11	12	40	15
13	20	23	34	38	46	18
4	18	23	32	34	47	44
1	2	10	19	22	44	41
2	4	16	20	25	46	23
13	18	19	20	35	40	14
4	15	28	31	37	44	35
2	8	11	15	24	27	44
10	12	16	23	41	42	19
