3	8	11	12	39	43
8	15	23	24	28	34
1	18	20	38	43	48
8	12	28	30	43	49
5	15	19	25	34	36
3	7	13	17	27	40
10	11	18	23	26	37
9	18	22	23	29	33
11	13	14	28	40	42
5	10	16	23	31	44
14	19	30	31	47	48
7	9	18	24	39	40
18	26	32	36	40	45
10	31	35	40	41	44
2	5	9	28	29	48
10	19	20	33	43	46
15	26	29	35	36	41
3	5	8	10	16	17
16	17	22	38	44	49
1	7	9	27	30	48
9	25	34	37	44	45
17	22	23	33	36	42
16	18	29	34	35	39
13	20	31	34	36	44
1	6	10	23	25	40
4	17	22	26	31	47
8	17	20	32	41	43
3	7	20	31	43	45
14	16	20	38	39	45
8	14	16	21	47	49
20	29	33	35	37	40
17	20	28	39	43	44
4	21	25	27	31	49
14	19	22	25	38	48
11	12	16	20	35	46
2	9	12	26	31	44
1	4	5	8	25	46
4	9	10	13	29	40
3	10	11	24	25	35
19	23	34	35	39	49
17	19	35	37	46	48
15	17	19	22	33	40
3	7	20	24	30	39
8	25	27	36	39	44
12	13	28	33	46	49
27	34	35	36	41	48
9	29	37	38	42	46
4	15	21	30	41	49
2	6	9	18	24	35
7	12	23	27	30	31
4	11	13	24	32	46
22	23	25	27	28	46
19	23	31	36	45	46
4	11	18	28	41	44
9	12	16	22	26	48
16	24	25	30	34	45
4	8	9	10	21	24
12	18	25	28	33	40
2	7	25	35	40	42
13	21	24	29	35	41
1	8	10	14	18	37
10	12	17	28	30	42
6	12	16	18	21	29
9	16	19	31	36	37
15	19	22	25	42	48
12	16	22	35	38	48
5	11	15	23	35	39
3	19	21	30	41	47
4	6	15	23	36	44
1	2	6	29	32	47
5	6	14	18	29	33
10	28	32	36	37	49
20	23	26	29	34	41
10	14	20	22	45	49
10	18	27	37	41	47
3	12	19	21	29	31
12	15	24	26	31	35
5	12	21	26	33	45
4	11	27	34	36	45
5	15	17	19	20	47
16	17	21	27	30	37
10	12	14	25	46	48
5	7	20	24	30	41
11	15	36	37	38	45
2	4	5	17	22	29
18	20	24	30	39	48
7	24	27	31	40	41
1	11	12	13	35	42
6	7	8	13	24	28
4	14	15	17	21	31
1	5	17	19	37	47
5	20	26	40	42	48
3	4	27	29	47	49
15	25	26	33	34	41
12	18	38	39	45	49
14	15	17	26	35	46
3	16	20	26	28	43
3	5	9	13	17	37
10	16	33	38	40	44
12	13	18	39	43	49
22	26	30	40	42	47
1	3	17	19	39	42
6	24	33	38	42	43
12	15	24	36	45	49
3	9	10	16	20	22
16	24	27	39	45	49
15	27	31	40	41	49
7	13	25	31	34	45
8	11	29	34	40	41
8	24	26	28	36	43
6	9	13	35	36	47
3	4	16	20	33	44
2	7	10	15	17	28
8	9	13	17	41	43
10	18	35	38	41	43
11	13	24	32	34	47
3	5	25	33	34	35
5	6	26	30	33	40
10	23	35	39	45	46
3	5	24	31	48	49
4	5	6	20	30	35
9	12	24	25	26	43
12	15	20	31	33	40
11	12	22	27	40	44
7	8	11	12	39	42
1	13	25	39	41	44
9	11	16	17	18	38
8	34	38	42	44	46
12	14	16	18	20	33
3	13	23	27	41	49
3	16	27	33	36	42
11	21	22	41	47	48
5	11	21	32	42	48
8	15	24	40	43	45
8	10	22	24	37	44
3	14	16	19	37	44
4	11	14	27	43	46
1	11	12	27	48	49
6	8	21	23	41	46
12	19	25	36	44	46
3	9	14	38	42	47
6	9	23	31	35	48
2	14	20	23	24	30
2	16	25	30	31	32
3	6	36	44	45	48
7	20	27	39	46	48
6	14	20	23	29	49
8	10	27	34	40	41
9	10	16	18	27	42
2	12	13	14	21	30
9	10	24	43	47	48
2	6	21	29	34	47
6	10	14	24	32	41
5	9	13	16	35	39
5	12	13	35	38	47
3	7	11	12	24	27
5	21	24	25	39	48
10	15	17	21	37	47
7	9	20	21	30	37
6	8	31	37	40	48
3	11	17	39	47	49
4	14	28	34	43	44
4	26	33	41	48	49
6	19	22	23	28	29
9	15	18	33	38	44
29	33	35	36	45	48
3	4	14	31	48	49
5	27	31	32	38	49
14	28	37	38	45	48
2	4	27	34	39	44
4	12	19	22	36	40
17	19	20	21	25	26
14	15	17	29	30	33
10	23	24	25	30	37
14	19	35	36	40	45
5	7	9	17	20	45
7	30	32	36	40	41
7	14	20	30	33	46
1	10	19	36	47	48
9	10	24	37	39	40
4	7	19	21	39	49
14	26	30	32	36	48
15	19	23	29	30	46
1	11	16	18	27	42
3	9	11	29	45	46
1	6	7	8	25	42
6	8	11	39	40	43
10	13	29	31	36	45
5	14	19	23	33	48
14	18	19	35	44	45
14	16	21	22	24	41
8	15	21	26	28	32
17	22	26	27	39	41
15	30	36	39	41	49
4	7	12	28	32	37
12	18	23	31	44	48
3	11	23	28	30	48
21	27	38	42	44	46
10	14	35	36	37	46
1	5	14	18	34	44
6	14	19	22	30	36
8	10	15	21	23	45
13	20	24	27	33	39
7	10	22	29	43	44
8	14	15	22	41	48
5	14	20	40	41	42
11	26	34	38	40	46
13	27	29	42	43	46
12	19	28	29	38	49
5	22	23	30	33	45
3	9	14	19	34	38
1	18	19	24	30	38
10	22	29	39	46	47
3	25	28	30	39	45
6	10	12	30	36	49
3	19	21	37	40	49
12	25	29	34	45	47
5	14	24	26	37	44
9	17	20	27	37	41
16	18	20	25	29	34
7	14	25	33	45	48
2	6	7	15	25	44
3	4	18	24	44	49
1	19	39	40	42	46
5	6	21	41	48	49
1	5	18	21	23	33
2	7	8	10	22	23
4	13	17	26	27	40
18	22	25	35	39	41
1	3	9	23	37	46
8	13	18	21	40	44
10	23	25	34	41	47
7	8	16	22	24	28
1	5	15	22	26	42
20	27	33	41	44	46
12	16	23	25	31	42
9	23	26	33	40	44
2	5	18	40	47	49
3	8	16	22	38	39
6	24	27	31	39	45
10	14	21	25	39	45
1	3	16	20	37	40
14	15	18	26	31	36
1	3	12	23	37	43
2	8	11	28	35	44
7	20	23	28	31	40
13	14	29	41	46	49
7	25	26	27	29	32
7	12	15	35	43	49
2	19	22	30	33	41
9	28	30	33	40	44
1	23	24	31	45	49
7	13	16	31	36	44
4	7	40	41	45	48
7	17	21	22	38	39
10	12	25	28	31	40
2	8	26	30	39	45
5	17	32	39	42	49
9	22	31	34	35	43
7	10	12	15	25	42
2	9	27	33	39	40
8	14	15	17	20	47
9	26	28	30	42	43
7	11	37	38	42	44
8	11	13	17	48	49
1	15	23	32	36	43
7	28	30	34	38	45
1	22	35	39	42	48
3	10	25	28	30	43
16	21	24	29	30	39
10	14	27	31	32	47
1	30	35	47	48	49
13	23	24	25	26	30
13	16	25	26	36	46
4	11	19	22	31	48
1	29	31	32	34	36
10	12	26	27	39	40
6	12	13	28	33	38
2	8	10	23	27	32
14	16	23	24	27	39
11	12	33	37	38	49
5	9	14	28	46	49
4	23	34	38	39	41
20	27	28	34	43	44
13	14	18	32	34	49
7	12	27	34	41	46
13	24	25	26	37	40
6	16	22	26	30	34
9	15	17	29	30	39
4	15	17	26	37	41
15	19	25	36	44	45
10	16	29	34	37	47
11	15	32	33	37	39
2	3	6	41	44	45
23	28	29	37	38	42
5	7	9	10	22	47
4	29	31	36	38	48
4	17	20	26	29	36
5	26	43	46	47	49
6	7	29	32	41	46
11	27	46	47	48	49
2	3	18	30	34	35
3	19	32	40	47	48
5	30	31	33	35	45
2	4	7	27	43	44
1	14	18	24	26	28
18	19	26	39	40	47
4	10	29	32	34	40
4	16	22	34	39	42
1	2	11	30	33	45
6	10	15	32	42	49
4	9	13	15	18	40
7	11	15	18	19	49
1	2	21	24	33	49
26	32	34	35	41	48
10	18	34	35	39	48
5	6	13	21	31	47
5	9	15	30	32	39
16	22	23	36	45	48
3	8	10	35	38	39
9	25	29	32	37	38
9	11	35	37	40	45
3	19	36	40	43	48
7	21	25	32	43	44
2	7	9	18	38	45
2	3	17	23	40	43
7	8	17	30	46	48
4	17	23	24	30	35
6	15	20	36	38	42
8	18	27	28	46	48
17	30	33	34	38	48
17	18	24	29	35	48
2	3	7	17	21	32
1	6	12	29	36	44
6	15	27	32	37	44
5	6	18	36	44	49
3	5	8	9	18	44
4	34	40	41	44	49
1	14	25	33	34	43
6	8	17	21	39	47
7	11	13	14	38	41
12	14	32	44	48	49
10	16	17	21	39	41
2	9	16	21	31	44
6	18	23	26	32	44
10	26	28	34	35	39
2	15	16	18	47	48
7	17	19	29	30	38
9	11	37	40	41	49
4	13	23	29	41	43
1	25	27	41	46	49
6	8	20	29	34	36
1	8	15	21	31	39
6	16	26	32	34	46
5	11	15	26	29	32
16	24	27	28	30	36
2	6	8	9	36	39
33	34	37	40	41	47
2	17	20	42	46	48
5	20	25	30	36	47
14	17	20	43	47	49
4	14	18	24	41	44
9	18	34	41	42	43
7	8	21	24	33	34
11	12	17	19	24	47
13	14	32	35	41	47
4	10	35	36	43	46
4	9	33	34	36	45
2	3	16	26	34	39
13	15	22	25	33	34
7	13	33	37	48	49
9	21	35	38	46	49
6	9	31	33	40	45
11	15	24	33	43	49
14	16	23	24	25	43
4	15	19	44	45	49
20	21	22	24	27	34
4	10	18	41	42	47
11	30	38	45	46	49
6	7	8	17	27	46
3	6	27	29	33	41
5	11	29	31	35	39
15	26	30	35	40	41
12	22	30	31	34	39
13	21	28	37	39	45
2	22	32	33	37	45
3	5	11	16	41	48
2	3	14	29	35	42
14	30	31	36	44	47
6	30	34	38	45	48
18	19	24	26	27	44
5	11	19	29	33	35
9	17	18	23	30	35
10	16	25	26	32	40
21	25	29	32	38	44
19	22	30	33	35	39
9	12	27	29	41	47
4	5	16	17	20	32
2	20	33	40	43	46
4	20	21	35	39	40
8	10	26	34	48	49
16	19	26	27	41	47
7	20	21	27	28	41
3	17	32	35	43	49
5	10	12	17	28	30
8	15	19	26	33	36
2	13	16	24	25	40
5	13	17	31	42	46
4	21	25	27	31	34
13	16	22	25	31	39
14	17	22	24	38	43
10	24	30	33	40	45
1	11	33	37	42	43
24	26	33	35	43	44
8	16	25	27	28	34
15	28	32	43	44	45
1	15	25	26	40	43
3	5	30	31	38	47
23	29	34	36	41	45
8	31	37	43	44	48
6	18	20	25	35	36
18	26	33	35	37	47
5	9	13	17	22	27
34	37	39	41	42	47
4	8	32	34	40	47
1	16	17	19	33	34
14	26	33	45	46	49
5	22	23	24	26	29
2	12	17	25	33	39
2	17	36	39	42	48
2	4	5	19	20	27
1	4	16	37	47	49
15	23	24	34	36	47
1	4	24	26	27	48
11	17	19	40	44	45
1	26	28	32	46	48
3	6	8	10	36	47
6	15	28	29	30	47
5	11	19	23	38	46
1	4	12	23	33	40
2	10	16	19	33	45
3	10	29	31	36	44
2	6	8	23	44	46
6	9	11	21	40	48
8	11	20	33	43	47
8	9	19	28	31	37
14	18	29	38	43	44
6	11	15	32	38	42
3	5	23	28	42	49
5	11	13	18	25	46
16	30	34	37	41	42
23	25	28	33	44	49
1	6	13	23	29	34
6	13	27	28	34	42
18	27	32	35	44	47
7	14	17	42	44	45
3	11	18	23	38	49
8	24	27	31	34	36
3	22	27	31	38	49
16	22	24	30	39	44
5	7	15	37	42	44
3	12	15	17	22	29
3	11	12	20	21	28
2	3	4	19	23	40
1	4	7	11	13	27
3	7	8	16	19	30
2	16	17	18	27	28
4	7	10	14	27	42
6	8	14	16	21	43
20	24	33	34	37	48
4	16	18	43	45	49
26	29	30	42	43	47
5	14	27	29	34	35
2	8	23	25	36	42
15	18	26	32	36	37
1	20	28	33	40	45
2	20	34	35	40	44
3	13	22	23	39	45
5	13	31	36	40	41
8	20	36	43	45	49
2	19	22	25	34	47
3	4	27	30	36	47
3	6	11	17	23	29
9	24	30	32	36	40
1	4	12	13	18	19
1	5	9	20	23	39
4	6	12	31	38	48
19	21	39	44	45	49
1	2	23	39	42	49
12	18	26	35	40	44
24	25	34	38	41	43
5	9	12	31	32	38
6	12	16	19	33	44
11	25	27	32	37	43
5	11	24	32	35	42
17	36	37	40	43	45
26	27	28	43	45	46
14	21	23	32	36	46
2	10	15	28	36	41
3	5	17	32	40	43
23	25	28	41	46	47
18	20	31	33	43	45
18	23	34	44	46	48
18	20	24	30	43	44
2	11	23	28	35	39
12	19	22	26	36	41
2	4	7	27	28	35
9	18	34	37	39	47
3	9	11	17	27	48
18	23	24	36	43	44
10	23	26	30	41	45
16	31	32	46	47	48
9	20	21	27	39	40
9	17	26	32	33	36
1	16	18	32	39	44
2	6	27	28	40	49
3	13	19	20	23	26
8	17	30	32	38	40
2	22	23	31	35	40
9	27	28	33	39	41
5	8	10	29	39	41
4	6	10	28	35	39
10	16	21	22	35	49
14	16	26	39	44	48
1	2	11	31	38	43
9	17	25	26	31	42
10	17	20	21	23	31
3	4	17	24	29	40
8	10	11	14	28	36
1	13	18	36	43	48
3	8	21	23	30	46
6	14	32	35	41	42
4	6	22	31	33	35
2	5	19	20	33	43
2	12	24	31	41	48
12	17	32	41	44	48
9	10	30	37	45	46
1	5	9	27	42	45
13	16	19	31	37	47
6	9	28	31	37	42
1	8	10	13	20	34
10	17	25	32	34	40
1	15	35	42	45	48
7	14	17	39	41	49
11	21	34	42	43	45
13	24	33	35	42	49
5	9	18	23	31	39
6	11	24	30	32	45
8	10	21	23	25	48
11	18	28	32	36	39
3	5	14	19	24	40
2	17	19	28	31	47
13	23	26	27	37	49
1	31	32	33	36	38
2	5	22	25	39	41
9	16	25	29	31	37
6	9	20	21	31	34
6	21	30	32	33	44
3	21	25	32	37	46
6	25	33	37	42	43
6	19	25	32	37	39
18	22	26	42	45	46
5	23	24	29	39	44
2	4	17	19	38	45
9	14	16	38	46	47
3	7	24	25	26	41
4	24	31	33	36	40
1	4	13	15	35	38
4	29	37	39	40	43
24	25	26	38	39	40
3	25	28	29	32	45
1	7	9	33	36	38
3	18	28	37	39	42
5	8	11	15	38	45
1	8	27	32	39	45
9	19	36	37	39	49
3	11	15	33	36	45
7	10	24	39	40	42
2	10	24	31	37	47
3	9	11	23	36	44
10	15	17	26	46	49
2	4	16	28	37	47
9	11	23	27	29	33
10	12	20	37	39	48
4	12	19	21	34	44
10	34	35	39	43	47
3	6	13	23	27	49
4	12	34	35	38	48
5	7	18	27	31	33
14	17	30	37	38	41
1	5	13	20	27	45
15	24	26	27	33	34
2	11	13	27	34	43
18	19	25	30	33	43
6	10	12	15	20	27
1	20	31	38	43	46
1	12	29	35	37	40
3	10	12	30	39	40
1	8	15	18	34	38
20	21	23	24	27	28
9	13	24	25	42	48
17	18	28	29	32	40
6	27	29	38	42	49
11	21	27	38	40	44
1	14	21	24	35	46
5	15	20	22	24	47
3	9	11	24	29	43
5	21	28	29	40	44
7	15	16	19	22	48
4	6	9	13	35	36
3	5	7	9	24	35
2	14	27	31	36	44
8	14	33	34	35	43
9	16	23	26	27	42
1	29	32	33	34	38
